35.5,174.6,1304.3,3,302.2,1346.9,5.7,67.2,371,13.9,321.2,3532.8,7776.7,22855,53.3,3164.4,11620,4753.1,13283,42509,1.1429e+06,1.35e+05,2.8149e+05,50398,371.9,16422,4668.7,2263,6897.3,119.4,6.1,4856.3,1544.5,2561.8,8703,6.5,11865,4.4,43.4,3.2067e+06,7.2132e+05,25511,25.8,217.7,23.4,15046,7.2989e+05,5.7462e+06,4567.6,1.8829e+05,1.2783e+07,1202.7,42.5,1.5888e+05,31.9,38.7,18388,14.8,81.3,449.1,16966,155.5,79.6,78.2,5621.5,229.8,67.6,28.1,41701,1803.5,1
25.2,117.5,879.3,0.7,376.1,677.1,0.7,53.2,224.2,1.9,321.2,1217.1,3011.6,9883.5,1.5,1121.4,7295,26861,24083,63340,9.4987e+05,1.0104e+05,72031,41604,182.8,15667,15759,1660.7,4489.8,1751.5,8.6,1897,1417.6,1472.6,3753.5,7.7,2542.9,4.4,31.8,3.971e+06,5.6077e+05,22969,47.3,234.1,17.7,3779,1.1522e+06,4.4403e+06,6796.7,2.4111e+05,1.8472e+07,589.7,55.2,1.1008e+05,53.1,1.8,18545,15.6,24.9,566,10680,132.7,11.7,5.1,7235.6,80,3.4,12.9,54046,2946.7,1
25.2,350,1648,1.9,374.3,979.7,7.1,43.1,650.9,11.3,305.2,1395,4808.4,15540,1.4,5214.6,7782.4,30399,25915,58327,1.0178e+06,1.5404e+05,1.6898e+05,64405,523.3,38547,19044,6099.7,30948,682.6,6.1,2386.2,1.114e+05,2906.3,7100.2,7.7,2063.7,4.4,21.8,5.0337e+06,5.2887e+05,34565,36.4,185.3,20.5,6471.8,1.6333e+06,4.4035e+06,3637.8,83703,1.4161e+08,949.9,120.9,1.8556e+05,58.8,136.6,38495,18,30.9,449.1,4377.8,102.9,3.3,24.2,5625.9,108.5,20.7,15.4,2.4147e+05,2547,1
34.3,67.3,932.1,1.1,289.5,1218.2,3.6,73.6,219.7,8.1,291.3,1775.6,4529.7,11503,1.3,3073.7,11124,6511.1,28365,50405,8.0099e+05,1.1091e+05,39035,64922,80,5436.5,3069.4,1218.6,4641,189.3,8.6,2313.3,3318.8,2991.4,6048.4,8.9,12170,3.4,16.1,5.2964e+06,6.7981e+05,22807,55.4,240.4,21.2,3469.7,1.4676e+06,5.7402e+06,3841.1,2.4572e+05,8.3179e+06,1337.4,27.6,91604,45.1,108.7,24171,9.8,25.3,512.2,7033.9,12.6,2,1.8,5441.5,20.8,34.9,3.8,19034,2963.9,0
451.3,335.3,1611,5.8,251.8,1232.1,2,124.4,662.6,7.3,2713.6,1401.1,2996,9484.6,0.7,1821.9,6937.4,4342.7,11194,64576,1.1044e+06,1.7288e+05,1.4965e+05,42852,26,67843,27149,1132.6,14908,2.4,13.1,5168.5,1954.4,6817.6,4797.9,7.7,29964,17.3,33.3,3.8155e+06,7.0492e+05,5631.1,32.9,185.3,16.4,1628.8,2.3636e+06,4.4857e+06,5382.5,2.6351e+05,2.1098e+07,504.2,22.7,11199,303.9,1737.7,20189,51.4,169.3,485.5,22110,31.4,7.7,3.3,5675.1,64.7,92.1,65.2,25075,3256.1,0
30.1,130.5,1193.8,8.8,215.1,578.6,2.3,113.9,319.1,7.2,289,1727.2,3914.7,18101,2.7,2694.5,10060,9335.2,23242,19950,1.24e+06,1.1292e+05,1.6237e+05,34561,42.8,5737.8,2206.2,4796,5759.9,3202.1,41.2,1906.3,1372.7,1996.7,8268.5,7.7,1963.5,22.3,73.1,5.0915e+06,6.9159e+05,4644.9,31.1,217.7,21.9,4089.5,1.7732e+06,4.4195e+06,5482.5,2.3407e+05,1.3027e+07,944.5,13.1,1.559e+05,43.6,485.7,23440,10.3,21.3,449.1,8844.5,24.5,10.7,3.2,7215.8,107.1,144.6,15.4,42727,4019.6,0
34.1,255.1,1502.4,5.6,328.2,899.2,5.3,35.8,278.4,11.3,250.5,1158.2,3402.4,7357.9,1.4,466.2,6785.7,8014.9,3851.2,91805,5.9222e+05,1.3868e+05,7.2356e+05,47253,1764.1,7036.6,7314.7,1516.9,6230.3,607.1,6.8,754.6,8749.7,1475.6,49115,7,4120.4,5.5,30.6,7.5787e+06,7.7562e+05,42092,78,264.3,19.8,1190.3,2.2593e+05,4.9384e+06,8202.8,7.3221e+05,1.1356e+07,1033.8,56.4,80221,46.3,532.8,20834,17.2,31.9,825.9,1659,432.5,66,87.8,4456.2,217.8,115.4,14.1,71544,1932.6,0
2190,2236.1,7340.8,90.3,414,4142.2,10,77.2,4142,37.2,353.1,5873.5,6660.3,37357,449.7,5434.1,32304,8223.2,8470.6,1.0215e+05,6.3259e+05,4.2768e+05,1.8351e+05,61234,125.6,4981.6,4989.9,2506.2,14450,212.7,35.7,6.8105e+05,4830.5,1914.3,22642,7.7,18720,84.9,234.7,5.6982e+06,5.66e+05,9926.4,19.2,201.4,17.7,12727,4.4661e+06,4.2374e+06,7057.5,2.451e+05,1.1781e+07,1618.2,354.3,1.7718e+05,74,541.4,23456,801.2,1121.9,414.7,65050,170.6,22.4,2.3,9177,246.6,98.9,18.8,61878,4604.5,0
405.7,248.3,1517.2,0.4,176.8,1082.4,0.3,49,828.1,4.8,272.9,1830.4,1726.1,12340,1.2,2675.4,9600.7,22501,4846,31037,9.1743e+05,41309,2.3325e+05,51708,40.1,32069,21456,788.1,13457,600.1,2.6,2492,3645.1,2896.6,8337,6.5,10930,9.5,34.7,5.2249e+06,5.8283e+05,7190.7,36.4,185.3,16.4,2338.5,6.7007e+05,5.0561e+06,6171.5,3.36e+05,1.492e+07,765.4,15.3,22888,284.9,1.4,20165,60.7,196.3,414.7,5138.1,149.5,15.9,31.7,12374,66.1,8.2,18.8,46537,4896.9,0
49.4,257.1,2713,48.6,436.6,1465.6,6.1,52.5,144.8,7.9,312.8,2944.6,1084.6,28426,40.4,7297.5,8774.6,5370.9,28024,66871,1.4643e+06,1.806e+05,82419,86927,23.1,2153.6,5738.3,1747.9,10882,211.9,9.4,7710.3,2057.9,2584.5,4659.5,6.6,3096.1,48.7,97.5,1.2162e+07,7.4987e+05,23483,74.6,297.8,29.1,1310.4,2.7169e+05,7.0421e+06,8162.4,5.7638e+05,1.1712e+07,907.2,66.8,1.3249e+05,117.4,1,20410,77.2,190.3,568,24071,28.7,2.3,2.7,6654.3,93,8.1,12.5,25280,2555,0
40.3,205,1114.9,81,348.6,1364.8,4.1,39.2,328.6,5.9,271.3,2758.1,5405,20858,26,3566.3,12837,6547,5049.8,60424,1.104e+06,1.5987e+05,1.1531e+05,93127,118.8,12611,13063,4071.6,45974,4999.5,8.1,6456.2,2508.2,2006.8,5310.5,6.5,6067.4,4.6,44.3,5.9147e+06,8.663e+05,18895,94.1,264.3,19,3514.9,2.2029e+06,4.4124e+06,3181,3.1393e+05,1.0252e+07,1045.3,79.4,1.169e+05,50.7,154.3,29808,29.8,72.7,520.5,35930,38.6,2.7,14,5684.8,86.8,59.9,6.3,39037,2628.4,1
28.6,211.1,1038.1,5.3,144.5,1426.4,3.3,94.7,252.6,5.3,250.5,2366.9,3947.9,18381,17.8,4694.4,7101.7,8780,14552,47894,1.0924e+06,1.7319e+05,2.9001e+05,38314,825.3,5580.1,2566.1,3557.8,17819,54.9,31,1257,2472.6,1780.6,6656.8,5.7,8396.9,24.1,49.9,5.3956e+06,5.4404e+05,18355,78,205.8,17.5,1133.3,2.9423e+05,3.6715e+06,5832.2,2.9776e+05,2.2414e+07,612.1,52.3,2.1657e+05,38.4,75.6,33590,19.6,28.5,520.5,14824,214.8,15.8,33.2,9706.8,78,124.9,14.1,68084,4585.9,0
34.1,270.8,1995.8,10.2,328.4,1574.2,4.6,69.5,1118.6,7.8,312.6,2624.9,4461.2,20682,69,1410,7012.9,14357,9321.8,74123,9.4328e+05,1.3442e+05,38857,1.0147e+05,203.6,16437,8092.5,1262.6,6921.4,8.3,29.9,11076,2666.2,1988.9,3602.3,6.1,4805.7,19.2,65.7,8.7999e+06,5.6787e+05,36290,86,244.5,20.5,4990.4,7.4206e+05,5.3379e+06,4076.2,1.6785e+05,5.2981e+06,1002.2,26.1,68517,50.7,31.7,29219,51.9,117,566.8,13803,65.3,7.4,18.3,7647.2,103.3,82.7,5.7,45647,3678,0
34.1,190.7,1412.4,3.2,263.2,1292,3.2,53,172.4,7.7,302.4,2930.7,7173.5,14376,10.9,6935.2,7855.5,3729.5,5359.6,53264,1.6044e+06,79849,1.0689e+05,80622,506.6,19126,5284.6,4037.5,5020.8,163.6,212.9,2719.8,6190.3,3272.6,5739.4,6.5,23551,12.6,56.3,9.3937e+06,8.544e+05,24252,82,225,23.7,2826.6,4.4179e+05,7.7114e+06,3794.1,3.6171e+05,1.4255e+07,1122.4,35.1,1.0469e+05,38.4,215.1,20310,11.8,18.7,520.5,932,107.4,2.5,17.4,6836,108.8,64.4,4.3,72379,3349.7,0
25.2,309.3,1545.5,6.4,237.7,993.7,5.4,61.4,251.9,5.9,256.6,634.8,6579.1,4255.9,0.5,1565.7,11571,5093.7,6410.4,81311,1.098e+06,1.6241e+05,58372,89275,48.2,12825,6708.7,4413.6,9705.9,118.8,15.8,524.9,2592.9,3360.5,1392.3,6,31109,7.6,37.6,9.3668e+06,6.8341e+05,21854,21,201.4,20.5,63.7,3.3452e+05,4.5003e+06,4593.5,1.9253e+05,2.5001e+07,1123.3,18.2,1.8279e+05,25.2,719.3,28555,10.3,15.2,414.7,406.4,154.2,15.9,29.5,9090.9,134.1,112.5,9.6,41772,4112.3,0
34.3,200.5,1153.1,6.4,395.1,871.2,3.5,31.8,474.5,9.3,334.2,2287.7,6127.4,17869,8.2,3972.7,6762.5,7460.8,9451.7,47162,1.0453e+06,1.9326e+05,95400,64681,103.2,63175,29856,6075.5,36772,5188.3,5.1,4715,2449,13213,41.7,9.7,4315.4,2.1,22.5,7.5796e+06,7.2512e+05,35351,74.6,229.2,24,3359.4,4.6721e+05,4.102e+06,8841.2,4.0605e+05,2.4464e+07,1103.7,96,1.5787e+05,37.3,2.2,24758,9.8,28.4,370.6,18718,99.6,2.1,2.5,8273.9,83.8,87.2,10.1,51700,3793.7,0
34.1,278.6,2870.9,62.6,218.4,1862.6,5.6,59.9,252.6,9.7,1080.6,1994.5,3578.3,24853,6.4,3095.6,10148,5143.6,83434,61701,7.4608e+05,2.1931e+05,3.1116e+05,90798,1598.4,3.2145e+05,51255,2155.4,26887,838.8,8.1,5080.1,8244.8,8497.9,7921.2,6.5,5645.6,3.2,49.1,6.0063e+06,9.5198e+05,38528,72,186.8,19,1379.2,4.7892e+07,2.3389e+06,5938.9,4.7626e+05,1.4401e+08,1212.4,60.6,1.7624e+05,101.1,313.1,33465,11.4,20.8,520.5,7804.1,747.4,86.4,59.7,7846.8,172.6,64.4,74.3,66452,5002.5,1
49.4,162.7,1524,1,212.3,986.2,3.6,66.1,561.8,4.2,291.3,2164.1,3367.6,16622,18,1657.6,12864,17445,24011,48249,1.0246e+06,2.0888e+05,1.3559e+05,62524,219.8,58164,33207,2610.1,6562,183.8,4.2,6037.6,4705.9,1278.5,10504,8.9,12799,4,56.9,8.1823e+06,6.5915e+05,33237,69.7,251.7,22.1,5057.4,7.0705e+05,4.9547e+06,5457.4,3.2013e+05,1.5616e+07,886.4,19,84606,75.1,1.5,22382,30.8,110.3,461.3,7731.2,89.7,3.4,8.2,8214.7,130.3,69.5,12.9,57617,3067.1,0
34.3,330.8,1830.2,1.7,373.8,1502.3,5.1,68.9,512.2,4.8,376.7,4504.3,5867.7,19739,16.6,1312.4,14563,8533.6,3932.8,78520,1.4957e+06,1.9614e+05,1.9325e+05,86484,106,4427.5,4994.5,651.7,10664,269.6,20.2,6266.4,2628.9,1204.5,10527,8.9,16607,5.1,49.8,5.5136e+06,6.7373e+05,16940,64.9,274.5,22.1,2519.2,4.6269e+05,6.5091e+06,7789.6,3.0008e+05,9.7475e+06,496.1,71.2,1.1923e+05,54.5,2.5,26991,20.4,65.5,568,27037,298.6,17.8,23.9,6951.9,211.8,24.5,23.9,1.0887e+05,2797.5,0
34.1,122.4,1417.5,2,282.7,1220.8,3.9,62.7,100.1,6.2,229.6,2084.6,4698.4,16853,6.9,4304.7,10055,7582,11948,98627,1.4644e+06,77728,80617,61473,191.3,10640,6931.3,8308.4,42242,3.9,17,1000.7,956.5,2414.6,1832.7,5.7,21854,3.9,43.5,5.6026e+06,7.5781e+05,10428,82,264.3,24.5,4385.2,8.6243e+05,7.3411e+06,2971.1,1.9246e+05,5.7225e+07,1109.2,20.2,1.4244e+05,55.7,31.7,40536,11.1,20.8,617.7,2193.1,74.8,27.1,25.6,7554.2,104.7,192.3,15.4,66554,3959.8,1
40.3,113.5,1457.6,0.1,353.9,961.1,3.4,56.3,186.2,4.6,271.3,2295.1,6135.8,21334,8,4920.6,10148,14371,8061.5,53264,8.7002e+05,1.1468e+05,76325,68848,164.2,17257,3103,2442.4,9995.6,132.6,8.9,5672.3,4111.7,3171.3,9300.8,7.5,4574.4,0.3,68.9,7.7384e+06,7.9789e+05,27837,82,244.5,20.5,3588.2,3.2049e+05,5.0539e+06,3794.1,2.7326e+05,1.6035e+07,1054.3,45.1,1.8095e+05,38.4,2.3,23431,18.8,25.7,477.7,23226,130,11.5,41.9,8717.1,150.4,78.1,27.2,78321,4667.3,0
2248.6,583.6,4155.9,140.6,221.9,788.9,3.1,50.1,279.1,13.1,353.1,2830.1,5607.8,20968,21.2,5005.9,8477,11533,3368.3,70670,9.6183e+05,1.6287e+05,1.4356e+05,50539,76.1,1.2136e+05,33116,3815.8,10694,895,19,16326,2592.4,1716.5,4317.2,9,47443,92.8,39.1,5.7153e+06,5.2709e+05,10206,47.3,201.4,19.1,1838.2,1.0328e+06,4.641e+06,6772.9,2.074e+05,2.2435e+07,1175.1,1077,1.7996e+05,41.4,825.8,22520,623.7,592.6,414.7,61992,157.4,13.8,3.5,9260,129.9,107.9,5.8,42967,4590.3,0
20.7,320.5,1629.5,6.9,251.2,1404.3,5.5,32.8,174.2,6.6,493.8,2994.6,4901.6,21213,25,3905.2,5045.4,26214,29845,27223,1.1267e+06,1.5247e+05,4.861e+05,70478,1374.6,1.1078e+05,29337,1229.2,3579.4,24.8,7,4414.3,4593,3646.1,26566,7.7,11722,6.1,39.1,4.7641e+06,4.43e+05,57268,36.4,185.3,21.9,1238.5,1.6249e+06,4.0042e+06,8195.6,4.5601e+05,2.5702e+07,996.9,188.4,2.0058e+05,39.4,0.9,21735,9.5,26.2,485.5,8388,273,44.2,9.1,8588.7,56.2,146.9,13.8,56548,3533.5,1
34.1,255.1,2296.4,21.2,124.4,1119.4,8.4,43.6,708.8,12.3,1610.7,1522.3,3531.8,14949,5.1,1092.4,9898.3,3521.1,8481.1,39515,7.513e+05,1.437e+05,49214,99864,456.4,5112.7,7481.5,8669.3,11670,3019.7,8.9,3725.8,1521.9,2589,6625.7,6.5,3133.7,6.4,15.4,3.8962e+06,5.3987e+05,25940,78,244.5,19,6936,5.3983e+07,2.3969e+06,3777.4,2.6218e+05,4.3622e+07,913.8,73.9,2.2467e+05,34.8,2.4,21407,22.1,20.8,617.7,5549.6,177.4,4.1,14.9,10385,85.4,7.6,4.1,61230,5060.4,1
41.1,127.9,751.4,0.3,168,452.2,4.8,41.3,190.4,1.7,355.5,2501.1,2965.4,23608,14.8,4512.8,11233,3876.2,10944,29842,9.7711e+05,77668,1.8626e+05,47736,229.8,47375,34319,2266.6,6562,1074.6,5.6,1380.8,4285.1,1731.7,4768.8,10.5,4299,1.5,57.8,4.892e+06,8.0576e+05,16914,77,251.7,24,1626.7,2.8322e+05,5.5577e+06,5301.1,1.7415e+05,2.7749e+07,588,57.2,96938,49.6,0.7,22468,13.7,30.2,512.2,15273,38.9,2.3,2.8,9161.1,57.5,87.2,6.1,67741,3782.4,0
28.6,140,1427.5,10.2,258.5,1032.4,5.7,255.1,86.3,10.9,271.3,1771.8,4526.9,11633,2.8,1551.9,8319.8,7294.1,6231.7,93522,1.2543e+06,1.1906e+05,1.3545e+05,45508,121,23085,9199,3789.7,8630.7,522.3,18.7,3374.3,2213.7,3356.7,4490.7,5.7,10234,6.8,73.6,4.4205e+06,6.9631e+05,8362.8,78,244.5,22.1,6973.1,4.7419e+05,5.4797e+06,4321.7,1.6738e+05,4.2591e+07,1182.9,19.9,58535,143.1,24.3,23377,11.1,16.7,520.5,6596.5,75.7,3.5,2.9,4929.4,48.1,64.4,1.8,31283,2993,0
4043.9,5541.1,14900,5.3,1116.5,6492.5,5,56.9,8751.2,2.4,334.2,2111.9,2419.1,14351,1894.6,16490,58031,7986.5,29157,24779,8.4071e+05,1.2898e+05,42449,21219,2062.2,6802.2,3620.1,2054.1,1.2599e+05,2573,6,9.1471e+05,252.5,2479.1,2936.1,10.5,3092.3,28.1,13.1,1.5037e+06,6.6239e+05,4757.5,69.7,251.7,24,9403.1,6.995e+05,3.6967e+06,3046.8,1.6406e+05,1.7417e+07,688.5,182.3,1.18e+05,534.4,267.3,7029.8,1386.7,1764.3,512.2,1.1859e+05,51.9,1.6,1.6,4205.6,2.7,2,3.8,26911,2191,1
43.8,207.1,1158,2.1,324.3,537.2,4.2,23.3,341,4.1,333.2,1562.3,6001.9,15439,6.8,4505.3,9346.3,6292.5,27773,71072,8.7973e+05,91669,13658,54942,172.6,95754,37258,5702.5,16461,4281.4,2.2,2411.8,1690.7,2753.3,4682.1,5.7,21428,2,14.1,8.4424e+06,6.2408e+05,31246,90,244.5,22.1,2171.9,2.1602e+06,5.2946e+06,3960.5,2.2759e+05,6.8793e+07,873.2,105,1.7016e+05,46.3,1.1,22655,9.6,14.8,477.7,6013.3,51.3,3.2,3,6827.8,85.4,7,5.3,64781,3659.8,1
25.5,247.6,1894.2,3.5,436.5,1905.2,1.6,68.8,169.1,6.6,353.8,2485.3,4910.5,19729,6.8,2956.4,9159.2,13179,14095,81178,1.2538e+06,1.7215e+05,1.7376e+05,45365,116.1,70666,23279,3246.7,13250,2089.8,4.5,8048.3,6664.3,3990.2,6909.2,8,11494,3.6,33.5,5.894e+06,1.2273e+06,10240,85.8,341.9,28,2187.3,2.3952e+06,4.8324e+06,6561,2.1475e+05,1.9089e+07,980.1,29.5,62725,92.5,215.2,29154,8.3,19.9,665.2,33392,25.2,2.5,1.8,9497.5,93.6,42.3,4,62587,4493.4,0
28.6,66.8,993.4,0.2,129.5,883.4,1.5,30.6,172.4,5.9,292,2181.1,5449.9,21180,4.5,4926.6,7775.4,7145.6,9095.8,52601,8.8011e+05,1.0386e+05,1.8921e+05,35362,203.6,5364.4,4310.9,761.9,57404,116.9,3.3,1443.1,1589,2865,15567,6.5,2946.1,1,35.4,3.2202e+06,7.5349e+05,9918.7,88,205.8,17.5,5688.8,6.6934e+05,5.0372e+06,3405.1,3.4434e+05,4.3966e+06,958.5,16.2,96789,38.4,1.3,19928,10.3,16.7,498.7,406.7,31.2,2.9,2.1,6951.5,93.6,69,6.6,50844,3036.3,0
16.5,121.9,1005.6,4.7,323.4,1562.2,1.5,40.8,68.8,11.5,305.2,1434.3,2787.2,12095,4.1,1303.9,7997.2,12865,29793,45919,1.0771e+06,1.2401e+05,89962,32720,187.1,5985,4295.5,721.1,4584.6,484.7,14.4,7237.4,897.6,2200.8,1638.7,6.5,96.6,3.4,28.2,2.5536e+07,7.8058e+05,1814,41.8,201.4,21.9,3968.2,3.1094e+05,6.2721e+06,4359,4.8959e+05,1.7288e+07,645.6,5.9,71040,48.1,13.9,36142,6.6,26.2,449.1,4346.7,82.9,2.8,2,6989.3,65.4,2.7,11.3,37539,2325.2,0
28.6,207.1,1315.6,9,49.6,421.9,6.7,72.5,115.1,5.2,229.6,3256.3,3433.5,17482,10.5,3215.3,11904,9007.7,2545.5,35146,8.3492e+05,1.2797e+05,86573,78306,140.7,44205,24969,31.4,8284.9,1443.4,15,2755.5,1437.5,3222,7647.9,7.5,57331,7.5,90.7,6.4422e+06,6.7819e+05,17846,90,244.5,22.1,3175.6,6.2179e+05,3.1308e+06,2595.7,1.6192e+05,7.4356e+06,1020.6,25.7,1.8196e+05,34.8,554.3,40818,17.2,28.5,591.6,12912,211,7.4,33.9,7480.2,69.2,59.9,13.7,58614,4408.7,0
41.1,151.9,2164.6,8.3,178.9,688.9,4.6,58.3,932.3,1.4,334.2,2490.7,6726.4,15031,10.6,1948.2,10900,7344.2,10166,39341,9.5337e+05,1.4364e+05,1.3663e+05,75780,1221.8,43541,21371,995.2,7266.3,1824.2,8.6,3453.3,473.2,4020,4256.7,8.9,42499,5.7,40.7,4.2944e+06,8.0507e+05,24915,74.6,251.7,22.1,5035.4,1.0884e+06,3.9226e+06,4502.8,1.0132e+05,1.0696e+07,1358.5,146.3,1.0409e+05,75.1,76.3,11935,18.7,48.5,512.2,23272,79.3,3.8,2.2,6894.6,178.2,4.3,14.5,40801,2579.1,1
47.6,8.7,1546.8,7,190,949.7,3.5,57,115.1,3.5,271.3,3011.4,4177.3,21380,1.3,3443.8,8282.1,3098,24452,29079,1.3095e+06,1.0195e+05,96253,31209,58.1,78211,24586,2301.8,5577.6,1189.9,17,1289.1,4101.8,2149.8,2991.7,7.5,4630.4,6.8,83.7,2.2035e+06,6.319e+05,2891.9,82,205.8,17.5,3138.9,2.2262e+05,4.3771e+06,3626.1,1.2667e+05,2.6277e+07,806.4,15.8,95776,38.4,66.7,28360,8.2,13,520.5,5188.6,24.1,2.5,2.6,5508.8,21.5,37.6,3.8,39836,3315.1,0
30.1,275.3,2119.6,85.2,140.1,1187.4,7.9,162.4,944.6,8.3,337.2,1441.3,4970.2,14148,54,4305.3,5876.8,6874.6,42556,53197,9.5414e+05,1.4143e+05,37653,41604,63.7,64764,11721,3347.3,6195.9,8384.2,10.9,7167.3,8887,4283.2,2981.5,7.7,20566,8.9,39.1,3.0138e+06,5.9813e+05,8243.5,29.3,217.7,19.1,5291.7,9.0546e+05,3.7973e+06,3026.1,1.7822e+05,2.3389e+07,1694.4,10.7,1.7923e+05,35.5,34.6,31454,14.8,42.9,414.7,7769.3,65.5,18.1,85.5,8866.5,138.2,26.8,8.8,80550,4814.8,1
19.8,445.5,1922.7,15.6,245.8,738.4,4.5,58.1,49.9,13.4,282,2727.1,5274.3,17886,56.2,5318.3,6575,29652,14377,25752,1.135e+06,1.2522e+05,2.6235e+05,47027,264.4,1.4151e+05,15712,1149.1,3489.6,126.9,96.2,10166,611,1519.1,29521,8.7,23164,14,62.6,7.9348e+06,1.0039e+06,13032,105.2,341.9,26,7004.4,6.3897e+06,3.1168e+06,5834.8,4.452e+05,1.5151e+07,1072.8,295.6,1.2803e+05,32.8,126.7,29950,20,42.9,705.6,14120,83.5,3.2,2.7,5715.6,65.3,25.5,10.4,62315,3039.3,0
30.1,422.3,3893.2,14.5,52.6,368.1,2.7,184.3,238.2,4.9,369,3571.2,5282.6,19704,52.5,1842.6,10281,4326.1,4072.1,36176,8.269e+05,1.395e+05,31194,25137,148,11170,3860,4011.6,9212.1,155.7,36.2,13907,671.8,3475.1,1907.9,7.7,15652,22.3,53.4,5.1074e+05,5.8501e+05,369.3,54.5,217.7,20.5,13364,2.056e+06,5.4621e+06,3854.5,57852,1.4513e+07,1533.5,18.2,2.2563e+05,91.6,330.3,8705,60.7,148.3,524.3,33116,46.7,6.7,22.6,1824.8,356.4,89.8,21.8,29406,605.9,0
28.3,149.8,1186.7,4.3,122.8,355.6,2.9,33.4,290.2,84.1,702.2,1825.3,4156.4,11056,19,1558.1,8727.7,4454.4,12818,20790,7.9149e+05,69861,17672,16112,207.2,9254,4906.7,1321.3,11174,1315.7,10.1,2310.4,132.6,4592.3,1506.3,8.9,2022.4,7.2,20.8,2.2456e+06,6.4915e+05,3015.7,104,297.8,28,1264.9,2.0472e+06,3.9906e+06,1011.5,40837,1.5318e+07,710.1,24,1.4214e+05,66.9,2.1,5123.6,17,51.1,703.8,20858,330.7,1.7,3,1668.6,58.1,4.8,3.4,75044,1433.4,1
30.1,130.5,2755.5,3,123.3,726,9.5,142.5,650.9,8.1,313.2,250.4,7089.1,1901.2,0.4,808.9,11860,6549.3,15363,48599,1.3132e+06,1.8631e+05,50252,46047,100.2,10260,5784.3,1799.1,11056,282.8,25.5,650.1,4260.7,988.5,6684.1,7.1,15015,0.4,80.1,3.8938e+06,4.1768e+05,10928,36.4,201.4,21.9,552,4.1664e+05,5.1332e+06,5951.9,2.0822e+05,1.0549e+07,1793.2,19.7,1.7403e+05,31.9,478.4,24080,10.3,17.1,485.5,262.3,70.7,3.5,3.5,6562,163.6,16.6,2.4,81677,3309.4,0
35.5,47.5,13512,5.6,64.2,441.6,11.4,71.6,1318.9,8.6,305.2,1678.5,7587.4,22573,19.3,1649.7,11225,8770.3,1.3109e+05,58327,7.9999e+05,1.384e+05,87138,41790,327.4,1.2547e+05,2.1439e+05,3125.9,46518,8625.2,10.2,48932,13484,6112.5,12030,7.1,37861,5,30.4,3.1355e+06,1.0098e+06,26564,41.8,201.4,17.7,13401,8.1631e+05,6.1848e+06,14493,2.3659e+05,1.9577e+07,5914.7,43,1.1725e+05,74,200.4,34584,13.7,23.6,414.7,3989.2,204.5,33.7,51.3,6771.5,312.7,130.8,107.9,38408,2942.4,1
40.3,46.6,2887.6,6.7,95.3,491.6,9.1,57.6,507.3,4.3,333.2,1530.8,5977.1,11721,8.3,614.2,5508.8,7488.8,18008,32907,1.1563e+06,1.5423e+05,42139,20397,84.6,2.9819e+05,41961,1929.9,23765,706,19.7,19493,1052.1,2185.4,2621.2,7.5,11286,5,68.9,1.99e+06,4.7317e+05,1476.6,82,225,19,2051.4,3.2556e+05,3.551e+06,7556,1.6443e+05,1.7747e+07,1677.1,19.9,1.9306e+05,64.6,207,20387,46.7,97.8,566.8,50429,22.2,2.3,2.1,2810.5,144.7,5.4,7.9,32132,1458.2,1
45,196.3,2655.5,6.6,218.1,1125.7,5.2,148.9,449,4.8,334.2,2661.4,8304.7,16963,1.8,2775.6,9406.7,5087.3,19745,68849,1.2951e+06,1.3827e+05,3.0519e+05,67581,259.5,10082,9300.7,4431.1,12023,86.2,13.7,3787.4,2638.9,1630.3,15928,25.2,16761,21.9,33.5,6.0057e+06,8.8291e+05,18805,64.9,251.7,22.1,3039.3,1.4847e+06,4.5817e+06,9259.7,3.7248e+05,1.1993e+07,2017,112.4,1.2062e+05,45.1,308.6,18966,9,21.3,568,3705,210.2,2,2.1,7532.2,142.5,47.7,9.3,61210,4011.4,0
40.3,274.7,1147.3,16.7,163.7,773.4,5.4,60.8,681.4,6.5,250.5,4129.7,4217.9,26109,44.1,7839.2,8970.9,7137.8,3983.4,42356,1.2675e+06,1.9781e+05,51261,37135,129.8,9486,2060,4292.1,7055.8,763.9,20.9,7611.6,2878.1,3255.8,4955,6.5,13946,29.3,37.1,3.5586e+06,6.7429e+05,4443.8,78,244.5,19,4513.5,4.3775e+05,4.0064e+06,4125.5,2.0927e+05,2.3651e+07,1210.9,26.4,1.7431e+05,42.2,2.1,26388,48.3,83.9,675,22329,63,4.1,22.4,6281.7,73.9,82.7,10.4,47634,3639.4,0
237.4,69.8,1027,0.9,172.6,560.8,4.2,43.2,276.4,3.3,291.3,1709.8,4194.8,16644,15.8,3356.8,10787,4308.6,53197,39341,8.1956e+05,1.443e+05,2.1412e+05,36207,568.4,46697,40065,6871.2,66952,4.7,3.2,2565.7,1236.6,2129.6,13001,10.5,3897.3,4,80,3.302e+06,5.3225e+05,15227,89.2,251.7,25.9,1310.4,4.5125e+05,2.6645e+06,10003,2.5212e+05,2.3488e+07,1004.4,120.6,1.4584e+05,75.1,90.6,8948.8,14.5,32.2,370.6,1627.1,66.9,3.2,16,5431.2,76,6.9,4.9,47182,2126.4,1
